data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,city_name,state,region
2024-02-11,202407,979.0,979,979.0,979,1.0,295.07062,0,4,320530920240720137,2025-02-18,,1.7691017,331785.0,23.8216142857143,93.1549714285714,1,1.0,2,83.3221,69.8128285714286,26.1132714285714,28.9878142857143,921.0,,,,,144914,Vitória,ES,Southeast
2024-02-04,202406,717.0,717,717.0,717,1.0,216.1038,0,4,320530920240620130,2025-02-11,,1.6711022,331785.0,23.7032857142857,93.9963714285714,1,1.0,2,84.4974285714286,72.2201428571429,25.7866857142857,28.2705428571429,682.0,,,,,144914,Vitória,ES,Southeast
2024-01-28,202405,521.0,521,521.0,521,1.0,157.0294,0,4,320530920240520123,2025-02-04,,1.5244398,331785.0,24.1068142857143,94.7882,1,1.0,2,86.6555857142857,75.3747285714286,25.8985285714286,28.4305285714286,474.0,,,,,144914,Vitória,ES,Southeast
2024-01-21,202404,407.0,407,407.0,407,1.0,122.6698,0,3,320530920240420117,2025-01-29,,1.5542865,331785.0,23.7585,93.8131142857143,1,1.0,2,86.6068428571429,76.2694857142857,24.9735285714286,26.9080142857143,363.0,,,,,144914,Vitória,ES,Southeast
2024-01-14,202403,363.0,363,363.0,363,1.0,109.4082,0,3,320530920240320109,2025-01-21,,1.911095,331785.0,24.3733714285714,88.4240428571429,1,1.0,2,75.4079,55.2979428571429,26.8951857142857,30.6620571428571,326.0,,,,,144914,Vitória,ES,Southeast
2024-01-07,202402,244.0,244,244.0,244,1.0,73.5416,0,3,320530920240220102,2025-01-14,,1.8453493,331785.0,24.0875571428571,89.8880714285714,1,1.0,1,79.0059142857143,63.3848571428571,26.3664857142857,29.3803857142857,201.0,,,,,144914,Vitória,ES,Southeast
2023-12-31,202401,200.0,200,200.0,200,0.99999994,60.28,0,2,320530920240120096,2025-01-08,,1.8649604,331785.0,23.3880285714286,91.4617714285714,1,1.0,1,85.7462714285714,77.3556857142857,24.5333,26.1648,1.0,,,,,144914,Vitória,ES,Southeast
2023-12-24,202352,110.0,110,110.0,110,0.41563496,33.154,0,2,320530920235220088,2024-12-31,,0.9719278,331785.0,23.9614857142857,88.3422285714286,1,0.0,1,78.5116428571429,64.8284857142857,26.2186714285714,29.3691857142857,59.0,,,,,144914,Vitória,ES,Southeast
2023-12-17,202351,80.0,80,80.0,80,0.00091710704,24.112,0,2,320530920235120081,2024-12-24,,0.64379483,331785.0,23.444,91.6399142857143,1,0.0,1,81.3869285714286,67.4033428571429,25.7094142857143,28.6766142857143,72.0,,,,,144914,Vitória,ES,Southeast
2023-12-10,202350,127.0,127,127.0,127,0.31197634,38.2778,0,2,320530920235020074,2024-12-17,,0.9412911,331785.0,23.0388857142857,88.3793,1,0.0,1,78.4971428571429,64.2991142857143,25.0979142857143,28.0603142857143,116.0,,,,,144914,Vitória,ES,Southeast
2023-12-03,202349,122.0,122,122.0,122,0.06284442,36.7708,0,2,320530920234920067,2024-12-10,,0.8295861,331785.0,24.0803285714286,88.5433142857143,1,0.0,1,77.0937142857143,59.8175142857143,26.4714428571429,30.1232714285714,113.0,,,,,144914,Vitória,ES,Southeast
2023-11-26,202348,127.0,127,127.0,127,0.09748212,38.2778,0,2,320530920234820060,2024-12-03,,0.8554088,331785.0,23.0431714285714,87.9891,1,0.0,1,77.5921142857143,64.4489857142857,25.1772714285714,28.1191714285714,123.0,,,,,144914,Vitória,ES,Southeast
2023-11-19,202347,159.0,159,159.0,159,0.7994007,47.9226,0,1,320530920234720056,2024-11-29,,1.1011044,331785.0,23.3033142857143,88.3204,1,0.0,1,76.0919142857143,57.9771142857143,25.4688428571429,29.0676857142857,153.0,,,,,144914,Vitória,ES,Southeast
2023-11-12,202346,149.0,149,149.0,149,0.7085755,44.9086,0,1,320530920234620046,2024-11-19,,1.0667046,331785.0,23.7250857142857,87.1008857142857,1,0.0,1,76.2791714285714,56.7172571428571,26.3873714285714,30.7080857142857,145.0,,,,,144914,Vitória,ES,Southeast
2023-11-05,202345,148.0,148,148.0,148,0.7291672,44.6072,0,1,320530920234520039,2024-11-12,,1.0747962,331785.0,21.1975428571429,81.3768428571429,0,0.0,1,72.2615857142857,58.1816857142857,23.4337571428571,26.5431142857143,142.0,,,,,144914,Vitória,ES,Southeast
2023-10-29,202344,130.0,130,130.0,130,0.4019554,39.182,0,1,320530920234420032,2024-11-05,,0.9699466,331785.0,23.5135714285714,88.1426571428571,1,0.0,1,81.0791285714286,67.1176714285714,25.2353428571429,28.4233142857143,110.0,,,,,144914,Vitória,ES,Southeast
2023-10-22,202343,141.0,141,141.0,141,0.6519835,42.497402,0,1,320530920234320026,2024-10-30,,1.0481308,331785.0,21.8997714285714,89.7942,0,0.0,1,83.1345857142857,72.0075285714286,23.6276285714286,26.1799285714286,129.0,,,,,144914,Vitória,ES,Southeast
2023-10-15,202342,137.0,137,137.0,137,0.4270322,41.2918,0,1,320530920234220019,2024-10-23,,0.9781734,331785.0,21.9279857142857,88.8705571428571,0,0.0,1,83.2674571428571,74.6000857142857,23.0947285714286,24.9529714285714,124.0,,,,,144914,Vitória,ES,Southeast
2023-10-08,202341,121.0,121,121.0,121,0.12424029,36.4694,0,1,320530920234120012,2024-10-16,,0.86681247,331785.0,22.4850571428571,88.9696142857143,1,0.0,1,81.8814,69.946,24.1004142857143,26.6834,106.0,,,,,144914,Vitória,ES,Southeast
2023-10-01,202340,154.0,154,154.0,154,0.9102761,46.4156,0,1,320530920234020005,2024-10-09,,1.1722866,331785.0,22.4218142857143,89.0451714285714,1,0.0,1,81.7126,67.2161571428571,24.1952571428571,27.3845428571429,143.0,,,,,144914,Vitória,ES,Southeast
2023-09-24,202339,141.0,141,141.0,141,0.89123654,42.497402,0,1,320530920233919998,2024-10-02,,1.1645342,331785.0,21.8787714285714,88.3940571428571,0,0.0,1,80.2758857142857,68.5265142857143,23.7698571428571,26.3595571428571,128.0,,,,,144914,Vitória,ES,Southeast
2023-09-17,202338,135.0,135,135.0,135,0.8862711,40.689,0,1,320530920233819990,2024-09-24,,1.1645708,331785.0,20.8033714285714,89.1212428571429,0,0.0,1,79.7202714285714,63.7138714285714,23.0826428571429,26.3638428571429,130.0,,,,,144914,Vitória,ES,Southeast
2023-09-10,202337,118.0,118,118.0,118,0.4666709,35.5652,0,1,320530920233719983,2024-09-17,,0.98921794,331785.0,20.4590857142857,88.6531285714286,0,0.0,1,80.7275571428571,65.1497285714286,22.6240428571429,25.7384,114.0,,,,,144914,Vitória,ES,Southeast
2023-09-03,202336,111.0,111,111.0,111,0.13098125,33.4554,0,1,320530920233619978,2024-09-12,,0.8650541,331785.0,20.6059142857143,88.1176428571429,0,0.0,1,80.9698857142857,69.0961285714286,22.4778428571429,25.0587714285714,105.0,,,,,144914,Vitória,ES,Southeast
2023-08-27,202335,116.0,116,116.0,116,0.0517297,34.9624,0,1,320530920233519969,2024-09-03,,0.81635743,331785.0,20.0121428571429,89.2135428571429,0,0.0,1,84.1957285714286,77.7360285714286,21.3413428571429,23.0359,112.0,,,,,144914,Vitória,ES,Southeast
2023-08-20,202334,132.0,132,132.0,132,0.037636004,39.7848,0,1,320530920233419963,2024-08-28,,0.8125426,331785.0,21.4425,92.6473428571429,0,0.0,1,83.8371571428571,69.3742142857143,23.6484142857143,26.6829857142857,129.0,,,,,144914,Vitória,ES,Southeast
2023-08-13,202333,131.0,131,131.0,131,0.0036365981,39.483402,0,1,320530920233319956,2024-08-21,,0.73583883,331785.0,19.9361428571429,88.7163428571429,0,0.0,1,82.1403142857143,71.1358428571429,21.9063285714286,24.4143571428571,126.0,,,,,144914,Vitória,ES,Southeast
2023-08-06,202332,167.0,167,167.0,167,0.15617588,50.3338,0,1,320530920233219949,2024-08-14,,0.8980736,331785.0,19.4835,89.9833142857143,0,0.0,1,82.1189,68.9422142857143,21.8023857142857,24.6231428571429,159.0,,,,,144914,Vitória,ES,Southeast
2023-07-30,202331,193.0,193,193.0,193,0.23088442,58.1702,0,1,320530920233119941,2024-08-06,,0.9291581,331785.0,17.8534,90.3410142857143,0,0.0,1,81.6160428571429,68.3013571428571,20.3310857142857,23.3439,182.0,,,,,144914,Vitória,ES,Southeast
2023-07-23,202330,175.0,175,175.0,175,0.00016136897,52.745,0,1,320530920233019929,2024-07-25,,0.7034582,331785.0,19.3221714285714,90.8862714285714,0,0.0,1,84.7856714285714,74.3763285714286,21.2307428571429,23.5615,166.0,,,,,144914,Vitória,ES,Southeast
2023-07-16,202329,185.0,185,185.0,185,2.8908013e-07,55.759,0,1,320530920232919929,2024-07-25,,0.62968534,331785.0,19.2038142857143,88.4397,0,0.0,1,80.4775285714286,68.8629285714286,21.3862571428571,23.9067571428571,178.0,,,,,144914,Vitória,ES,Southeast
2023-07-09,202328,266.0,266,266.0,266,0.00046987616,80.1724,0,4,320530920232819919,2024-07-15,,0.7648612,331785.0,19.6460714285714,85.8322285714286,0,0.0,1,77.7630285714286,64.3585857142857,22.1024571428571,25.1307142857143,258.0,,,,,144914,Vitória,ES,Southeast
2023-07-02,202327,282.0,282,282.0,282,9.179766e-07,84.994804,0,4,320530920232719913,2024-07-09,0.0,0.693244,331785.0,18.5714285714286,81.374948,0,0.0,2,81.374948,81.374948,18.5714285714286,18.5714285714286,272.0,,,,,144914,Vitória,ES,Southeast
2023-06-25,202326,338.0,338,338.0,338,2.4973611e-05,101.8732,0,4,320530920232619905,2024-07-01,0.0,0.74825215,331785.0,21.0,91.6071014285714,0,0.0,2,91.6071014285714,91.6071014285714,21.0,21.0,322.0,,,,,144914,Vitória,ES,Southeast
2023-06-18,202325,427.0,427,427.0,427,0.023304814,128.6978,0,4,320530920232519898,2024-06-24,0.0,0.87659526,331785.0,19.4285714285714,82.9063642857143,0,0.0,2,82.9063642857143,82.9063642857143,19.4285714285714,19.4285714285714,409.0,,,,,144914,Vitória,ES,Southeast
2023-06-11,202324,460.0,460,460.0,460,0.01623141,138.644,0,4,320530920232419884,2024-06-10,,0.8726336,331785.0,20.4517428571429,91.3865714285714,0,0.0,2,83.7620714285714,67.375,22.9178285714286,26.2613285714286,432.0,,,,,144914,Vitória,ES,Southeast
2023-06-04,202323,475.0,475,475.0,475,0.0003318547,143.16501,0,4,320530920232319884,2024-06-10,,0.8109619,331785.0,17.7039142857143,90.2392857142857,0,0.0,2,79.0624,60.1230714285714,20.9601857142857,24.9304857142857,451.0,,,,,144914,Vitória,ES,Southeast
2023-05-28,202322,541.0,541,541.0,541,4.2511114e-05,163.0574,0,4,320530920232219876,2024-06-02,0.0,0.7979187,331785.0,20.75,89.1442875,0,0.0,2,89.1442875,89.1442875,20.75,20.75,516.0,,,,,144914,Vitória,ES,Southeast
2023-05-21,202321,541.0,541,541.0,541,6.0058014e-10,163.0574,0,4,320530920232119870,2024-05-27,0.0,0.7121352,331785.0,19.375,97.11502125,0,0.0,2,83.5239058333333,68.85284475,22.15277775,25.0416666666667,510.0,,,,,144914,Vitória,ES,Southeast
2023-05-14,202320,683.0,683,683.0,683,0.0027818887,205.8562,0,4,320530920232019863,2024-05-20,0.0,0.86531955,331785.0,19.3333333333333,83.6026785714286,0,0.0,2,70.9108164761905,63.0772027619048,21.7587300952381,23.5238095238095,662.0,,,,,144914,Vitória,ES,Southeast
2023-05-07,202319,824.0,824,824.0,824,0.6915753,248.3536,0,4,320530920231919856,2024-05-13,0.0,1.025106,331785.0,21.9333333333333,89.6131553333333,0,0.0,2,85.8272573333333,83.7711741333333,22.5333333333333,22.9333333333333,796.0,,,,,144914,Vitória,ES,Southeast
2023-04-30,202318,786.0,786,786.0,786,0.07398558,236.9004,0,4,320530920231819849,2024-05-06,0.0,0.93084365,331785.0,22.75,92.69329375,1,0.0,2,92.69329375,92.69329375,22.75,22.75,758.0,,,,,144914,Vitória,ES,Southeast
2023-04-23,202317,787.0,787,787.0,787,0.0014050499,237.2018,0,4,320530920231719841,2024-04-28,0.0,0.86483866,331785.0,21.8076923076923,94.9923415384615,0,0.0,2,80.4781031538462,68.1833428076923,24.7333335,27.0769230769231,759.0,,,,,144914,Vitória,ES,Southeast
2023-04-16,202316,830.0,830,830.0,830,4.2952048e-05,250.162,0,4,320530920231619835,2024-04-22,0.0,0.8318767,331785.0,23.1428571428571,91.9262565714286,1,0.0,2,73.7235164285714,59.3981661428571,26.1142855714286,29.1428571428571,799.0,,,,,144914,Vitória,ES,Southeast
2023-04-09,202315,926.0,926,926.0,926,0.00011732958,279.0964,0,4,320530920231519827,2024-04-14,0.0,0.84870076,331785.0,22.7142857142857,94.2285771428571,1,0.0,2,77.5186794285714,59.3981987142857,25.9904764285714,29.0,896.0,,,,,144914,Vitória,ES,Southeast
2023-04-02,202314,944.0,944,944.0,944,5.660324e-05,284.5216,0,4,320530920231419821,2024-04-08,0.0,0.8434538,331785.0,23.5714285714286,91.7992528571429,1,0.0,2,70.3971425714286,52.8453647142857,26.8666664285714,30.0,904.0,,,,,144914,Vitória,ES,Southeast
2023-03-26,202313,1177.0,1177,1177.0,1177,0.97116804,354.7478,0,4,320530920231319814,2024-04-01,0.0,1.0830827,331785.0,25.1538461538462,85.863898,1,1.0,2,74.7230487692308,64.8484618461539,27.3384612307692,29.4615384615385,1136.0,,,,,144914,Vitória,ES,Southeast
2023-03-19,202312,1159.0,1159,1159.0,1159,0.99500805,349.3226,0,4,320530920231219808,2024-03-26,0.0,1.1162642,331785.0,24.25,94.1733558333333,1,1.0,2,73.5320161666667,56.875956,28.0055553333333,31.5833333333333,1145.0,,,,,144914,Vitória,ES,Southeast
2023-03-12,202311,1071.0,1071,1071.0,1071,0.99305916,322.7994,0,4,320530920231119800,2024-03-18,0.0,1.11543,331785.0,24.625,89.42779575,1,1.0,2,89.42779575,89.42779575,24.625,24.625,1060.0,,,,,144914,Vitória,ES,Southeast
2023-03-05,202310,1061.0,1061,1061.0,1061,0.9999969,319.7854,0,4,320530920231019794,2024-03-12,0.0,1.229381,331785.0,25.8571428571429,84.417958,1,1.0,2,84.417958,84.417958,25.8571428571429,25.8571428571429,983.0,,,,,144914,Vitória,ES,Southeast
2023-02-26,202309,1021.0,1021,1021.0,1021,0.99999964,307.7294,0,4,320530920230919786,2024-03-04,0.0,1.262292,331785.0,25.8888888888889,83.1041446666667,1,1.0,2,83.1041446666667,83.1041446666667,25.8888888888889,25.8888888888889,969.0,,,,,144914,Vitória,ES,Southeast
2023-02-19,202308,787.0,787,787.0,787,0.6340865,237.2018,0,4,320530920230819780,2024-02-27,0.0,1.0174975,331785.0,24.9130434782609,90.015009826087,1,0.0,2,69.9270436521739,56.6272647826087,28.0898549565217,30.3478260869565,758.0,,,,,144914,Vitória,ES,Southeast
2023-02-12,202307,819.0,819,819.0,819,0.99912506,246.8466,0,4,320530920230719773,2024-02-20,0.0,1.1746442,331785.0,26.0909090909091,81.4205294545455,1,1.0,2,81.4205294545455,81.4205294545455,26.0909090909091,26.0909090909091,798.0,,,,,144914,Vitória,ES,Southeast
2023-02-05,202306,799.0,799,799.0,799,1.0,240.8186,0,4,320530920230619768,2024-02-15,0.0,1.3812659,331785.0,25.2857142857143,84.2792451428571,1,1.0,2,84.2792451428571,84.2792451428571,25.2857142857143,25.2857142857143,765.0,,,,,144914,Vitória,ES,Southeast
2023-01-29,202305,755.0,755,755.0,755,1.0,206.3659,0,4,320530920230519759,2024-02-06,0.0,1.6303033,365855.0,25.8571428571429,80.8095882857143,1,1.0,2,76.2959477142857,73.4737318571429,26.695238,27.4285714285714,704.0,,,,,144914,Vitória,ES,Southeast
2023-01-22,202304,540.0,540,540.0,540,1.0,147.59946,0,4,320530920230419752,2024-01-30,0.0,1.5009905,365855.0,24.7142857142857,88.0066851428571,1,1.0,2,86.7053808571429,85.4807657142857,24.9761905714286,25.1428571428571,515.0,,,,,144914,Vitória,ES,Southeast
2023-01-15,202303,487.0,487,487.0,487,1.0,133.11284,0,3,320530920230319747,2024-01-25,0.0,1.8395433,365855.0,25.4285714285714,87.275104,1,1.0,2,87.275104,87.275104,25.4285714285714,25.4285714285714,457.0,,,,,144914,Vitória,ES,Southeast
2023-01-08,202302,334.0,334,334.0,334,1.0,91.293,0,3,320530920230219747,2024-01-25,0.0,1.9261582,365855.0,24.2857142857143,89.5120822857143,1,1.0,2,81.0933437142857,71.0466095714286,26.2190474285714,28.2857142857143,312.0,,,,,144914,Vitória,ES,Southeast
2023-01-01,202301,295.0,295,295.0,295,1.0,80.63304,0,3,320530920230119740,2024-01-18,0.0,2.6752496,365855.0,23.8571428571429,91.1309214285714,1,1.0,1,78.5008851428571,65.518146,26.1428571428571,29.0,277.0,,,,,144914,Vitória,ES,Southeast
2022-12-25,202252,146.0,146,146.0,146,0.99999803,39.90652,0,3,320530920225219734,2024-01-12,0.0,1.8790488,365855.0,24.0,88.7192666666667,1,1.0,1,81.035482,74.96756,24.8666666666667,25.6666666666667,68.0,,,,,144914,Vitória,ES,Southeast
2022-12-18,202251,91.0,91,91.0,91,0.9956817,24.873241,0,3,320530920225119718,2023-12-27,0.0,1.5411837,365855.0,23.0,94.12723,1,1.0,1,87.12413,79.938507,24.675,26.0,10.0,,,,,144914,Vitória,ES,Southeast
2022-12-11,202250,81.0,81,81.0,81,0.9986116,22.13992,0,2,320530920225019718,2023-12-27,0.0,1.7084732,365855.0,23.6666666666667,92.3355591666667,1,1.0,1,73.4211993333333,60.2456095,26.3111106666667,28.6666666666667,2.0,,,,,144914,Vitória,ES,Southeast
2022-12-04,202249,53.0,53,53.0,53,0.84562945,14.486613,0,2,320530920224919708,2023-12-17,0.0,1.230403,365855.0,23.8571428571429,92.70214,1,0.0,1,78.1660742857143,66.3004725714286,25.9428574285714,28.1428571428571,2.0,,,,,144914,Vitória,ES,Southeast
2022-11-27,202248,50.0,50,50.0,50,0.6421276,13.666616,0,2,320530920224819684,2023-11-23,0.0,1.0766641,365855.0,23.2857142857143,95.0277014285714,1,0.0,1,88.2872177142857,81.6724322857143,24.5047621428571,25.7142857142857,3.0,,,,,144914,Vitória,ES,Southeast
2022-11-20,202247,40.0,40,40.0,40,0.17148809,10.933293,0,1,320530920224719684,2023-11-23,0.0,0.81814086,365855.0,22.7142857142857,91.7664385714286,1,0.0,0,78.5897691428571,68.8988591428571,24.9142855714286,26.5714285714286,2.0,,,,,144914,Vitória,ES,Southeast
2022-11-13,202246,46.0,46,46.0,46,0.45813978,12.573287,0,1,320530920224619684,2023-11-23,0.0,0.97853065,365855.0,23.0,88.8502442857143,1,0.0,0,77.5416931428571,68.7219154285714,25.3428572857143,27.1428571428571,1.0,,,,,144914,Vitória,ES,Southeast
2022-11-06,202245,53.0,53,53.0,53,0.90468645,14.486613,0,1,320530920224519684,2023-11-23,0.0,1.3110354,365855.0,22.0,89.5011351428571,0,0.0,1,76.303693,65.5329412857143,24.2095242857143,26.1428571428571,3.0,,,,,144914,Vitória,ES,Southeast
2022-10-30,202244,50.0,50,50.0,50,0.9735037,13.666616,0,1,320530920224419684,2023-11-23,0.0,1.5350242,365855.0,21.2857142857143,91.136688,0,1.0,1,76.1873942857143,63.150118,23.8285712857143,26.0,1.0,,,,,144914,Vitória,ES,Southeast
2022-10-23,202243,41.0,41,41.0,41,0.9468818,11.206626,0,2,320530920224319684,2023-11-23,0.0,1.478436,365855.0,23.4285714285714,90.1972622857143,1,0.0,0,75.503178,63.9873932857143,25.722807,27.8571428571429,1.0,,,,,144914,Vitória,ES,Southeast
2022-10-16,202242,32.0,32,32.0,32,0.6826029,8.7466345,0,1,320530920224219684,2023-11-23,0.0,1.1292647,365855.0,23.4285714285714,87.9024542857143,1,0.0,0,70.9594535714286,57.2955282857143,26.0571431428571,28.5714285714286,1.0,,,,,144914,Vitória,ES,Southeast
2022-10-09,202241,23.0,23,23.0,23,0.16661683,6.2866435,0,1,320530920224119684,2023-11-23,0.0,0.767253,365855.0,23.4285714285714,87.8246871428571,1,0.0,0,70.9217932857143,58.298387,26.1714284285714,28.4285714285714,0.0,,,,,144914,Vitória,ES,Southeast
2022-10-02,202240,27.0,27,27.0,27,0.48007482,7.379973,0,1,320530920224019684,2023-11-23,0.0,0.9866404,365855.0,22.0,92.4959171428571,0,0.0,0,78.3702985714286,68.150796,24.2857144285714,26.2857142857143,0.0,,,,,144914,Vitória,ES,Southeast
2022-09-25,202239,36.0,36,36.0,36,0.9646005,9.839964,0,1,320530920223919684,2023-11-23,0.0,1.6099399,365855.0,21.0,91.7433428571428,0,0.0,0,77.3764884285714,66.865828,22.9047621428571,24.5714285714286,0.0,,,,,144914,Vitória,ES,Southeast
2022-09-18,202238,27.0,27,27.0,27,0.8764719,7.379973,0,1,320530920223819684,2023-11-23,0.0,1.4047467,365855.0,20.1428571428571,87.0055371428572,0,0.0,0,74.7689561428571,64.7630817142857,22.2714284285714,24.2857142857143,0.0,,,,,144914,Vitória,ES,Southeast
2022-09-11,202237,23.0,23,23.0,23,0.7007086,6.2866435,0,1,320530920223719684,2023-11-23,0.0,1.1735034,365855.0,20.4285714285714,88.7112685714286,0,0.0,0,81.1974801428571,72.9703068571429,21.3999998571429,22.4285714285714,0.0,,,,,144914,Vitória,ES,Southeast
2022-09-04,202236,14.0,14,14.0,14,0.086527355,3.8266525,0,1,320530920223619684,2023-11-23,0.0,0.63491213,365855.0,19.8571428571429,82.55162,0,0.0,0,62.6074391428571,44.2931682857143,23.6571427142857,27.0,0.0,,,,,144914,Vitória,ES,Southeast
2022-08-28,202235,23.0,23,23.0,23,0.25154534,6.2866435,0,1,320530920223519684,2023-11-23,0.0,0.8295263,365855.0,19.1428571428571,83.6042651428571,0,0.0,0,66.868282,54.3698312857143,22.4149657142857,24.8571428571429,0.0,,,,,144914,Vitória,ES,Southeast
2022-08-21,202234,17.0,17,17.0,17,0.007253975,4.64665,0,1,320530920223419684,2023-11-23,0.0,0.49752426,365855.0,19.5714285714286,88.0913842857143,0,0.0,0,69.7060898571429,58.7803695714286,22.9404762857143,25.2857142857143,0.0,,,,,144914,Vitória,ES,Southeast
2022-08-14,202233,28.0,28,28.0,28,0.094593905,7.653305,0,1,320530920223319684,2023-11-23,1.0,0.72488165,365855.0,19.0,84.5396287142857,0,0.0,0,64.4018091428571,50.4501594285714,23.2994507142857,26.0,0.0,,,,,144914,Vitória,ES,Southeast
2022-08-07,202232,37.0,37,37.0,37,0.27683628,10.1132965,0,1,320530920223219684,2023-11-23,0.0,0.87589294,365855.0,20.0,88.8333861428571,0,0.0,0,63.5259525714286,48.8600571428571,24.5357145714286,27.4285714285714,0.0,,,,,144914,Vitória,ES,Southeast
2022-07-31,202231,38.0,38,38.0,38,0.16506626,10.386628,0,1,320530920223119684,2023-11-23,1.0,0.80985636,365855.0,20.1428571428571,88.5990642857143,0,0.0,0,63.3251355714286,47.1351468571429,25.0238097142857,28.2857142857143,0.0,,,,,144914,Vitória,ES,Southeast
